,date,daily_return
746,2020-12-17,0.006696709699565415
747,2020-12-18,-0.0031954444799041025
748,2020-12-21,-0.011099788367366688
749,2020-12-22,-0.003253106490252528
750,2020-12-23,0.008498648529284673
751,2020-12-24,0.0011789297413641478
752,2020-12-28,0.007237655258311444
753,2020-12-29,0.002760644125459644
754,2020-12-30,0.004921653354527622
755,2020-12-31,-0.0008042368599823673
